Timestamp,Region,Risk Score,Risk Level
2020-07-08,Azusa,6.320610180464939,3
2020-07-08,Baldwin Hills,1.7726886352765996,1
2020-07-08,Baldwin Park,6.565401021046867,3
2020-07-08,Bassett,5.597704532535517,3
2020-07-08,Bell,5.593316641568351,3
2020-07-08,Bell Gardens,6.806968522363002,3
2020-07-08,Bellflower,6.758945973529121,3
2020-07-08,Beverly Hills,6.143436941014747,3
2020-07-08,Beverlywood,-0.16102155572489688,0
2020-07-08,Boyle Heights,8.687432213574796,3
2020-07-08,Brentwood,0.5364322948358448,0
2020-07-08,Burbank,1.6472437454090387,1
2020-07-08,Calabasas,-0.02211444257040638,0
2020-07-08,Canoga Park,3.077190441525983,2
2020-07-08,Canyon Country,-0.8124693732790249,0
2020-07-08,Carson,3.119526847240669,2
2020-07-08,Castaic,-0.2913639451024482,0
2020-07-08,Central,11.050108455148537,3
2020-07-08,Century City,-2.018002661087974,0
2020-07-08,Cerritos,1.4914221753583008,1
2020-07-08,Chatsworth,2.079608078553278,2
2020-07-08,Claremont,1.2319368248784408,1
2020-07-08,Cloverdale/Cochran,4.1739804593982,3
2020-07-08,Compton,6.989423936454901,3
2020-07-08,Covina,5.79380149645161,3
2020-07-08,Crestview,-2.725893218439696,0
2020-07-08,Culver City,0.6688652776630084,1
2020-07-08,Del Rey,0.8765214343276972,1
2020-07-08,Diamond Bar,1.695544056638458,1
2020-07-08,Downey,8.627242674466403,3
2020-07-08,Downtown,3.234522274792218,2
2020-07-08,Duarte,2.5800450003747444,2
2020-07-08,Eagle Rock,2.3741938270763967,2
2020-07-08,East Hollywood,1.000748117487049,1
2020-07-08,East Los Angeles,8.221481772775128,3
2020-07-08,Echo Park,0.11898795454246626,0
2020-07-08,El Monte,6.843464971506475,3
2020-07-08,El Segundo,-0.14821477770880004,0
2020-07-08,El Sereno,4.066019812243614,3
2020-07-08,Encino,1.5395436106569058,1
2020-07-08,Exposition Park,5.841168914572883,3
2020-07-08,Gardena,2.8278378276791303,2
2020-07-08,Glassell Park,0.9543741191815734,1
2020-07-08,Glendale,1.86181036272217,1
2020-07-08,Glendora,6.363827260847187,3
2020-07-08,Granada Hills,1.670206903503122,1
2020-07-08,Hacienda Heights,4.418920724540044,3
2020-07-08,Hancock Park,-0.2098331848780314,0
2020-07-08,Harbor City,2.2029498250733095,2
2020-07-08,Harbor Gateway,3.6818792300463636,2
