Timestamp,Region,Risk_score,Risk_level
2020-05-11,Redondo Beach,2.2637534591508066,1
2020-05-11,Reseda,7.5510194709121174,2
2020-05-11,Rosemead,0.797126188210437,0
2020-05-11,Rowland Heights,1.4490164863432031,0
2020-05-11,San Dimas,0.3373860972600815,0
2020-05-11,San Fernando,7.2035475114911955,2
2020-05-11,San Gabriel,1.0165236018196333,0
2020-05-11,San Pedro,12.982893804633655,2
2020-05-11,Santa Clarita,4.403268165130312,1
2020-05-11,Santa Monica,3.328966774435527,1
2020-05-11,Sherman Oaks,3.9819998506845287,1
2020-05-11,Silverlake,5.722422041213676,1
2020-05-11,South El Monte,1.251152585119666,0
2020-05-11,South Gate,4.585007001933398,1
2020-05-11,South Park,7.546482079389738,2
2020-05-11,South Pasadena,4.831386378298367,1
2020-05-11,South Whittier,1.63513516593864,0
2020-05-11,Stevenson Ranch,0.14360204074060082,0
2020-05-11,Studio City,1.4073192048895162,0
2020-05-11,Sun Valley,3.4050059192500393,1
2020-05-11,Sunland,8.837659437549894,2
2020-05-11,Sylmar,10.215238587876195,2
2020-05-11,Tarzana,2.8834456545131313,1
2020-05-11,Temple City,2.191479366209736,1
2020-05-11,Torrance,3.177276215039161,1
2020-05-11,Tujunga,3.8614549246818584,1
2020-05-11,University Park,5.446236496540798,1
2020-05-11,Valinda,0.8298253824137034,0
2020-05-11,Valley Glen,1.9037572668962282,1
2020-05-11,Van Nuys,6.3541322892840135,1
2020-05-11,Venice,1.2057942975523528,0
2020-05-11,Vermont Knolls,4.132198652420733,1
2020-05-11,Vermont Vista,10.373755817569403,2
2020-05-11,Vernon Central,5041.088666229969,3
2020-05-11,Walnut,0.1115827574536381,0
2020-05-11,Watts,5.184523347390782,1
2020-05-11,West Adams,9.05583835612754,2
2020-05-11,West Covina,2.1949887216631154,1
2020-05-11,West Hills,2.156475006135817,1
2020-05-11,West Hollywood,5.168445660315015,1
2020-05-11,West Vernon,4223.551155581282,3
2020-05-11,Westchester,1.9638073414978658,1
2020-05-11,Westlake,5.024149920511154,1
2020-05-11,Westwood,0.9392449723165409,0
2020-05-11,Whittier,2.703338991028609,1
2020-05-11,Wholesale District,51.6019609900419,3
2020-05-11,Willowbrook,2.878442153570918,1
2020-05-11,Wilmington,3.223027411064111,1
2020-05-11,Wilshire Center,1.1918558916966844,0
2020-05-11,Winnetka,6.00389940421751,1
2020-05-11,Woodland Hills,2.6356244708489354,1
2020-05-12,Acton,-3.2861064099224735,0
2020-05-12,Agoura Hills,0.5904087685536187,0
2020-05-12,Alhambra,1.981967184971426,1
2020-05-12,Altadena,3.4276345889597004,1
2020-05-12,Arcadia,1.0449325741180446,0
2020-05-12,Arleta,7.709704271129065,2
2020-05-12,Azusa,3.0885195631520133,1
2020-05-12,Baldwin Hills,4.195004544165304,1
2020-05-12,Baldwin Park,3.0719651003586663,1
2020-05-12,Bassett,1.2905478893180238,0
2020-05-12,Bell,6.628528130672483,1
2020-05-12,Bell Gardens,4.506694422590348,1
2020-05-12,Bellflower,4.177816437130139,1
2020-05-12,Beverly Hills,4.404486667490307,1
2020-05-12,Beverlywood,3.0063768279139254,1
2020-05-12,Boyle Heights,5.674856742735616,1
2020-05-12,Brentwood,2.238877113163351,1
2020-05-12,Burbank,4.5599264893503575,1
2020-05-12,Calabasas,1.575695249882818,0
2020-05-12,Canoga Park,10.942093249896457,2
2020-05-12,Canyon Country,0.3064404460695635,0
2020-05-12,Carson,5.224554261437411,1
2020-05-12,Castaic,24.172226165806265,3
2020-05-12,Central,10.859119908340437,2
2020-05-12,Century City,3.182738835560985,1
2020-05-12,Cerritos,1.6001759878562176,0
2020-05-12,Chatsworth,4.975291979256681,1
2020-05-12,Claremont,0.20111123059013947,0
2020-05-12,Cloverdale/Cochran,6.145025513516026,1
2020-05-12,Compton,4.891560933178408,1
2020-05-12,Covina,2.7421414328022053,1
2020-05-12,Crestview,15.973522212140304,2
2020-05-12,Culver City,4.1730362565813595,1
2020-05-12,Del Rey,1.845059806658373,0
2020-05-12,Diamond Bar,0.5173378333417974,0
2020-05-12,Downey,4.537078882446572,1
2020-05-12,Downtown,4.176402406269652,1
2020-05-12,Duarte,5.147410848312835,1
2020-05-12,Eagle Rock,5.72601601356487,1
2020-05-12,East Hollywood,3.1965828276628816,1
2020-05-12,East Los Angeles,6.181655269851927,1
2020-05-12,Echo Park,0.3286320558669355,0
2020-05-12,El Monte,3.441691595784946,1
2020-05-12,El Segundo,0.6262284247490083,0
2020-05-12,El Sereno,3.8677365745161083,1
2020-05-12,Encino,3.055785580761494,1
2020-05-12,Exposition Park,8.37317499886828,2
2020-05-12,Gardena,4.662083035075361,1
2020-05-12,Glassell Park,8.35103279136341,2
2020-05-12,Glendale,5.923425416683334,1
2020-05-12,Glendora,1.709338162689894,0
2020-05-12,Granada Hills,5.122415773003314,1
2020-05-12,Hacienda Heights,1.5823186206253894,0
2020-05-12,Hancock Park,7.948419078685295,2
2020-05-12,Harbor City,2.2075129401991376,1
2020-05-12,Harbor Gateway,2.5691643777128217,1
2020-05-12,Harvard Heights,5.92444164232619,1
2020-05-12,Harvard Park,25.860353032601903,3
2020-05-12,Hawthorne,4.637920444600898,1
2020-05-12,Highland Park,2.6925186611919476,1
2020-05-12,Hollywood,4.046042406736282,1
2020-05-12,Hollywood Hills,3.667491991686875,1
2020-05-12,Huntington Park,5.358947934616865,1
2020-05-12,Hyde Park,3.288710972222345,1
2020-05-12,Inglewood,5.848220404636475,1
2020-05-12,Koreatown,2.290016905929402,1
2020-05-12,La Canada Flintridge,1.760755193674638,0
2020-05-12,La Mirada,1.8700482074224647,1
2020-05-12,La Puente,1.2812773062049232,0
2020-05-12,La Verne,-0.07521764514297165,0
2020-05-12,Lake Balboa,7.6892538378125606,2
2020-05-12,Lake Los Angeles,0.3634094055963147,0
2020-05-12,Lakewood,1.8090738069534413,0
2020-05-12,Lancaster,5.299806251523022,1
2020-05-12,Lawndale,2.776249768691773,1
2020-05-12,Leimert Park,2.782082144222668,1
2020-05-12,Lincoln Heights,8.524461350410451,2
2020-05-12,Lomita,1.4658210382986805,0
2020-05-12,Los Feliz,0.7662331962791352,0
2020-05-12,Lynwood,6.21614967736589,1
2020-05-12,Manhattan Beach,2.0787961077746417,1
2020-05-12,Mar Vista,1.771631592907181,0
2020-05-12,Maywood,4.951848783527913,1
2020-05-12,Melrose,20.417161804061752,3
2020-05-12,Miracle Mile,3.3000930591346815,1
2020-05-12,Monrovia,3.701147535526592,1
2020-05-12,Montebello,5.55134331862254,1
2020-05-12,Monterey Park,2.288148289608062,1
2020-05-12,Mt. Washington,5.526266561110248,1
2020-05-12,North Hills,7.808106400802797,2
2020-05-12,North Hollywood,9.902267529839742,2
2020-05-12,Northridge,5.467534746829416,1
2020-05-12,Norwalk,3.7159310330778155,1
2020-05-12,Pacoima,9.123055268350248,2
2020-05-12,Palmdale,6.481574744972465,1
2020-05-12,Palms,5.001087504609261,1
2020-05-12,Panorama City,11.249395585932568,2
2020-05-12,Paramount,4.557496698090515,1
2020-05-12,Park La Brea,-0.2921390979217902,0
2020-05-12,Pasadena,6.713346105841269,1
2020-05-12,Pico Rivera,6.661500244272482,1
2020-05-12,Playa Vista,-0.7112745747302704,0
2020-05-12,Pomona,2.6803460671008974,1
2020-05-12,Porter Ranch,2.6077239270804413,1
2020-05-12,Rancho Palos Verdes,1.8904318537484868,1
2020-05-12,Redondo Beach,2.2900784340687057,1
2020-05-12,Reseda,8.351719359028534,2
2020-05-12,Rosemead,0.9774517774715732,0
2020-05-12,Rowland Heights,1.7058447283071316,0
2020-05-12,San Dimas,0.5706878064078483,0
2020-05-12,San Fernando,7.891489763508885,2
2020-05-12,San Gabriel,2.0922360097038455,1
2020-05-12,San Pedro,14.479354779456848,2
2020-05-12,Santa Clarita,4.87704878282428,1
2020-05-12,Santa Monica,3.602377003006715,1
2020-05-12,Sherman Oaks,4.323233333453245,1
2020-05-12,Silverlake,6.435372521603894,1
2020-05-12,South El Monte,1.7622618873497826,0
2020-05-12,South Gate,4.974161671109052,1
2020-05-12,South Park,8.649006643638426,2
2020-05-12,South Pasadena,5.297810279931095,1
2020-05-12,South Whittier,1.8330444799031154,0
2020-05-12,Stevenson Ranch,1.0466219866335862,0
2020-05-12,Studio City,1.7801464389299853,0
2020-05-12,Sun Valley,3.7421076439868615,1
2020-05-12,Sunland,9.264123795654095,2
2020-05-12,Sylmar,11.640353148736558,2
2020-05-12,Tarzana,3.170327679773887,1
2020-05-12,Temple City,3.463397994663449,1
2020-05-12,Torrance,3.3238641937060396,1
2020-05-12,Tujunga,4.166855040675114,1
2020-05-12,University Park,6.153428816997213,1
2020-05-12,Valinda,1.0796507930396402,0
2020-05-12,Valley Glen,2.0158972154636055,1
2020-05-12,Van Nuys,7.036333627605341,2
2020-05-12,Venice,1.3181183561535272,0
2020-05-12,Vermont Knolls,5.084370478441027,1
2020-05-12,Vermont Vista,11.517283838384847,2
2020-05-12,Vernon Central,5516.922099124196,3
2020-05-12,Walnut,0.27802717185289877,0
2020-05-12,Watts,5.569858025956752,1
2020-05-12,West Adams,9.772834579732892,2
2020-05-12,West Covina,2.4743651486039675,1
2020-05-12,West Hills,2.2857767387043926,1
2020-05-12,West Hollywood,5.416712145216447,1
2020-05-12,West Vernon,4808.367242803551,3
2020-05-12,Westchester,2.0834742415198284,1
2020-05-12,Westlake,6.138862414820753,1
2020-05-12,Westwood,0.9925808876151451,0
2020-05-12,Whittier,3.2180360117500264,1
2020-05-12,Wholesale District,62.26094649391852,3
2020-05-12,Willowbrook,3.4844297450610813,1
2020-05-12,Wilmington,3.4855459956454147,1
2020-05-12,Wilshire Center,1.305949273455113,0
2020-05-12,Winnetka,6.510308870107881,1
2020-05-12,Woodland Hills,2.7764108263006406,1
2020-05-13,Acton,-2.961363879332899,0
2020-05-13,Agoura Hills,0.7305437735302885,0
2020-05-13,Alhambra,2.157446543093314,1
2020-05-13,Altadena,3.602691177568484,1
2020-05-13,Arcadia,1.1696642150774734,0
2020-05-13,Arleta,8.329230359819599,2
2020-05-13,Azusa,3.234594919362045,1
2020-05-13,Baldwin Hills,4.183732130419301,1
2020-05-13,Baldwin Park,3.3723512551570267,1
2020-05-13,Bassett,1.519844618103318,0
2020-05-13,Bell,6.867908611624075,1
2020-05-13,Bell Gardens,4.708663653312515,1
2020-05-13,Bellflower,4.523157696260402,1
2020-05-13,Beverly Hills,4.5542434270537235,1
2020-05-13,Beverlywood,3.2490116513617058,1
2020-05-13,Boyle Heights,5.924803393234474,1
2020-05-13,Brentwood,2.3044383684491185,1
2020-05-13,Burbank,4.755066885087849,1
2020-05-13,Calabasas,1.668162763945092,0
2020-05-13,Canoga Park,11.346367403509264,2
2020-05-13,Canyon Country,0.3663114119188722,0
2020-05-13,Carson,5.367919185984365,1
2020-05-13,Castaic,26.269721554245013,3
2020-05-13,Central,11.34073508365203,2
2020-05-13,Century City,3.2501435836658423,1
2020-05-13,Cerritos,1.8010299444802698,0
2020-05-13,Chatsworth,5.40406193614422,1
2020-05-13,Claremont,0.23633443183026925,0
2020-05-13,Cloverdale/Cochran,5.938844213358025,1
2020-05-13,Compton,5.097602977878835,1
2020-05-13,Covina,2.855642539051735,1
2020-05-13,Crestview,16.90235238612269,2
2020-05-13,Culver City,4.341312993854248,1
2020-05-13,Del Rey,2.0181997590005425,1
2020-05-13,Diamond Bar,0.5679756375395945,0
2020-05-13,Downey,4.905461515824125,1
2020-05-13,Downtown,4.2410943242778165,1
2020-05-13,Duarte,5.397635766906871,1
2020-05-13,Eagle Rock,6.024507788075279,1
2020-05-13,East Hollywood,3.2572934868372214,1
2020-05-13,East Los Angeles,6.3811199077044485,1
2020-05-13,Echo Park,0.4342347196098288,0
2020-05-13,El Monte,3.7468400312996013,1
2020-05-13,El Segundo,0.6767375326058623,0
2020-05-13,El Sereno,3.9776114803746636,1
2020-05-13,Encino,3.1462483582834437,1
2020-05-13,Exposition Park,8.797430608375494,2
2020-05-13,Gardena,4.873638693468357,1
2020-05-13,Glassell Park,8.444107915113209,2
2020-05-13,Glendale,6.117806838512915,1
2020-05-13,Glendora,1.8784720945866056,1
2020-05-13,Granada Hills,5.658073698532185,1
2020-05-13,Hacienda Heights,1.6548110535203568,0
2020-05-13,Hancock Park,8.006171302214382,2
2020-05-13,Harbor City,2.559359032661478,1
2020-05-13,Harbor Gateway,2.8959190988803765,1
2020-05-13,Harvard Heights,6.153683323094614,1
2020-05-13,Harvard Park,26.933286805946338,3
2020-05-13,Hawthorne,4.830817257100443,1
2020-05-13,Highland Park,2.982521181340468,1
2020-05-13,Hollywood,4.1412720900498305,1
2020-05-13,Hollywood Hills,3.7501260953230084,1
2020-05-13,Huntington Park,5.680036831905892,1
2020-05-13,Hyde Park,3.448516955230399,1
2020-05-13,Inglewood,5.950841894966132,1
2020-05-13,Koreatown,2.4248121582899445,1
2020-05-13,La Canada Flintridge,1.8474903531198157,0
2020-05-13,La Mirada,2.036412345052077,1
2020-05-13,La Puente,1.5699796924824272,0
2020-05-13,La Verne,0.03902630050569445,0
2020-05-13,Lake Balboa,7.643318406866921,2
2020-05-13,Lake Los Angeles,0.5328069366868998,0
2020-05-13,Lakewood,1.9698330751561104,1
2020-05-13,Lancaster,5.409603300981467,1
2020-05-13,Lawndale,2.868449807743193,1
2020-05-13,Leimert Park,2.943273771225634,1
2020-05-13,Lincoln Heights,8.620154604054779,2
2020-05-13,Lomita,1.578895201242317,0
2020-05-13,Los Feliz,0.9184645663961194,0
2020-05-13,Lynwood,6.502089067649101,1
2020-05-13,Manhattan Beach,2.168918550142373,1
2020-05-13,Mar Vista,1.8821329929439266,1
2020-05-13,Maywood,5.433411015419203,1
2020-05-13,Melrose,21.23301224433134,3
2020-05-13,Miracle Mile,3.4798378989936025,1
2020-05-13,Monrovia,3.954105436541521,1
2020-05-13,Montebello,5.628906367006411,1
2020-05-13,Monterey Park,2.3531088293657394,1
2020-05-13,Mt. Washington,5.696197617598241,1
2020-05-13,North Hills,8.146173094132804,2
2020-05-13,North Hollywood,10.182575190765654,2
2020-05-13,Northridge,5.769659795277792,1
2020-05-13,Norwalk,3.861571710162158,1
2020-05-13,Pacoima,9.468807785172107,2
2020-05-13,Palmdale,6.622988466744469,1
2020-05-13,Palms,5.027863161649479,1
2020-05-13,Panorama City,11.854623453436217,2
2020-05-13,Paramount,4.79015790172214,1
2020-05-13,Park La Brea,-0.26333543450794167,0
2020-05-13,Pasadena,6.838335928264434,1
2020-05-13,Pico Rivera,6.915922126055995,1
2020-05-13,Playa Vista,0.7135738007375312,0
2020-05-13,Pomona,2.7310871839948097,1
2020-05-13,Porter Ranch,2.6885392445081187,1
2020-05-13,Rancho Palos Verdes,1.8851252734340223,1
2020-05-13,Redondo Beach,2.299257039946866,1
2020-05-13,Reseda,8.766509859403486,2
2020-05-13,Rosemead,1.1241868380326225,0
2020-05-13,Rowland Heights,1.825762122977676,0
2020-05-13,San Dimas,0.6535745721143957,0
2020-05-13,San Fernando,8.269704662116352,2
2020-05-13,San Gabriel,2.5801308662427918,1
2020-05-13,San Pedro,14.860591045498502,2
2020-05-13,Santa Clarita,5.135338630645592,1
2020-05-13,Santa Monica,3.705505032552503,1
2020-05-13,Sherman Oaks,4.478083873537044,1
2020-05-13,Silverlake,6.680132917901862,1
2020-05-13,South El Monte,2.010258208272431,1
2020-05-13,South Gate,5.18475009409083,1
2020-05-13,South Park,9.022745904204877,2
2020-05-13,South Pasadena,5.556359367422651,1
2020-05-13,South Whittier,1.954529667453989,1
2020-05-13,Stevenson Ranch,1.3593010249825044,0
2020-05-13,Studio City,1.9662955356015426,1
2020-05-13,Sun Valley,3.9891717570505705,1
2020-05-13,Sunland,9.487595914654447,2
2020-05-13,Sylmar,12.328239503029126,2
2020-05-13,Tarzana,3.357813965115938,1
2020-05-13,Temple City,4.044923937508496,1
2020-05-13,Torrance,3.3610237492246906,1
2020-05-13,Tujunga,4.300660169377513,1
2020-05-13,University Park,6.581318561424454,1
2020-05-13,Valinda,1.3194913939334696,0
2020-05-13,Valley Glen,2.1048222333362,1
2020-05-13,Van Nuys,7.347167674280077,2
2020-05-13,Venice,1.3686221623428867,0
2020-05-13,Vermont Knolls,5.477272947940343,1
2020-05-13,Vermont Vista,11.865068619218798,2
2020-05-13,Vernon Central,5740.605666036042,3
2020-05-13,Walnut,0.3566926949437436,0
2020-05-13,Watts,5.785248105400991,1
2020-05-13,West Adams,9.88003544861207,2
2020-05-13,West Covina,2.5690782681204527,1
2020-05-13,West Hills,2.447385558539321,1
2020-05-13,West Hollywood,5.503921704274799,1
2020-05-13,West Vernon,4989.005873988446,3
2020-05-13,Westchester,2.1445645500194526,1
2020-05-13,Westlake,6.675612828641216,1
2020-05-13,Westwood,1.0731176314279938,0
2020-05-13,Whittier,3.4035294845677058,1
2020-05-13,Wholesale District,69.69265423372111,3
2020-05-13,Willowbrook,3.7752070883560207,1
2020-05-13,Wilmington,3.610807452687206,1
2020-05-13,Wilshire Center,1.335002493977478,0
2020-05-13,Winnetka,6.628917190914941,1
2020-05-13,Woodland Hills,2.8106491744979025,1
2020-05-14,Acton,-2.7362019873710772,0
2020-05-14,Agoura Hills,0.7841167082316166,0
2020-05-14,Alhambra,2.1706502004856074,1
2020-05-14,Altadena,3.628133218156997,1
2020-05-14,Arcadia,1.1944658828831647,0
2020-05-14,Arleta,8.53116570863485,2
2020-05-14,Azusa,3.2847436116959225,1
2020-05-14,Baldwin Hills,4.08588366178826,1
2020-05-14,Baldwin Park,3.415813749676461,1
2020-05-14,Bassett,1.545833075031666,0
2020-05-14,Bell,6.906231405546827,1
2020-05-14,Bell Gardens,4.716824026270988,1
2020-05-14,Bellflower,4.596383988533726,1
2020-05-14,Beverly Hills,4.545975562100115,1
2020-05-14,Beverlywood,3.176490575493935,1
2020-05-14,Boyle Heights,5.989717458380585,1
2020-05-14,Brentwood,2.3055580473300448,1
2020-05-14,Burbank,4.799820888868194,1
2020-05-14,Calabasas,1.7107022183930045,0
2020-05-14,Canoga Park,11.516709961300755,2
2020-05-14,Canyon Country,0.3966652021231272,0
2020-05-14,Carson,5.410134788506274,1
2020-05-14,Castaic,24.68477519879505,3
2020-05-14,Central,11.555763888955392,2
2020-05-14,Century City,3.0828772158666258,1
2020-05-14,Cerritos,1.842512167554621,0
2020-05-14,Chatsworth,5.563845686008342,1
2020-05-14,Claremont,0.23708450367163292,0
2020-05-14,Cloverdale/Cochran,5.783607616011011,1
2020-05-14,Compton,5.182386602335068,1
2020-05-14,Covina,2.8642490782372008,1
2020-05-14,Crestview,16.599371283087585,2
2020-05-14,Culver City,4.213104205533093,1
2020-05-14,Del Rey,2.0104496088495547,1
2020-05-14,Diamond Bar,0.5482393175549084,0
2020-05-14,Downey,5.011375764513682,1
2020-05-14,Downtown,4.248226306430267,1
2020-05-14,Duarte,5.435488017536642,1
2020-05-14,Eagle Rock,6.052655752757094,1
2020-05-14,East Hollywood,3.1973674243217656,1
2020-05-14,East Los Angeles,6.476547182130045,1
2020-05-14,Echo Park,0.41298066538484113,0
2020-05-14,El Monte,3.8520808594521108,1
2020-05-14,El Segundo,0.693454999478971,0
2020-05-14,El Sereno,3.9259117789947617,1
2020-05-14,Encino,3.152921613047443,1
2020-05-14,Exposition Park,8.865957285437618,2
2020-05-14,Gardena,4.911713970383453,1
2020-05-14,Glassell Park,8.328261973066708,2
2020-05-14,Glendale,6.204759413365065,1
2020-05-14,Glendora,1.9167135914325628,1
2020-05-14,Granada Hills,5.812286556337781,1
2020-05-14,Hacienda Heights,1.6509919613053672,0
2020-05-14,Hancock Park,7.873748960714207,2
2020-05-14,Harbor City,2.635610882082927,1
2020-05-14,Harbor Gateway,2.9743750391828336,1
2020-05-14,Harvard Heights,5.917833085165102,1
2020-05-14,Harvard Park,27.012868027203638,3
2020-05-14,Hawthorne,4.887913234860652,1
2020-05-14,Highland Park,3.0326778524490483,1
2020-05-14,Hollywood,4.120063096145718,1
2020-05-14,Hollywood Hills,3.744389088441533,1
2020-05-14,Huntington Park,5.714956924152884,1
2020-05-14,Hyde Park,3.4491875339226485,1
2020-05-14,Inglewood,6.012935434533156,1
2020-05-14,Koreatown,2.405163942363068,1
2020-05-14,La Canada Flintridge,1.871763792864899,1
2020-05-14,La Mirada,2.0638398080135927,1
2020-05-14,La Puente,1.5816829717295644,0
2020-05-14,La Verne,0.062271338045421065,0
2020-05-14,Lake Balboa,7.600110982327369,2
2020-05-14,Lake Los Angeles,0.5928596283447775,0
2020-05-14,Lakewood,1.9777258393738275,1
2020-05-14,Lancaster,5.444457528621808,1
2020-05-14,Lawndale,2.781728935071176,1
2020-05-14,Leimert Park,2.8053981402976294,1
2020-05-14,Lincoln Heights,8.648954020516856,2
2020-05-14,Lomita,1.5384983003883004,0
2020-05-14,Los Feliz,0.9130676830784239,0
2020-05-14,Lynwood,6.512086373425039,1
2020-05-14,Manhattan Beach,2.1585918179419625,1
2020-05-14,Mar Vista,1.8283612243572842,0
2020-05-14,Maywood,5.437745106295838,1
2020-05-14,Melrose,21.53778129441936,3
2020-05-14,Miracle Mile,3.3441298476742065,1
2020-05-14,Monrovia,4.034301424362195,1
2020-05-14,Montebello,5.4946256575884975,1
2020-05-14,Monterey Park,2.318350336624801,1
2020-05-14,Mt. Washington,5.632847108744319,1
2020-05-14,North Hills,8.20869499682001,2
2020-05-14,North Hollywood,10.391105571709327,2
2020-05-14,Northridge,5.8697507818880545,1
2020-05-14,Norwalk,3.8684408236002414,1
2020-05-14,Pacoima,9.619932461517243,2
2020-05-14,Palmdale,6.70320565022397,1
2020-05-14,Palms,4.962790795334524,1
2020-05-14,Panorama City,12.135050047730994,2
2020-05-14,Paramount,4.8333275579621615,1
2020-05-14,Park La Brea,-0.32546956171535163,0
2020-05-14,Pasadena,7.525605812263119,2
2020-05-14,Pico Rivera,6.978664596576798,1
2020-05-14,Playa Vista,1.317820163419478,0
2020-05-14,Pomona,2.691934510961193,1
2020-05-14,Porter Ranch,2.693112656789822,1
2020-05-14,Rancho Palos Verdes,1.8689481467199796,1
2020-05-14,Redondo Beach,2.2457250884775406,1
2020-05-14,Reseda,8.882947275088702,2
2020-05-14,Rosemead,1.1302582781250587,0
2020-05-14,Rowland Heights,1.8532322671060582,0
2020-05-14,San Dimas,0.6847283682866627,0
2020-05-14,San Fernando,8.275010507155933,2
2020-05-14,San Gabriel,2.7291200957318487,1
2020-05-14,San Pedro,15.125817443581312,2
2020-05-14,Santa Clarita,5.236051787812005,1
2020-05-14,Santa Monica,3.7167447277608794,1
2020-05-14,Sherman Oaks,4.483625743187232,1
2020-05-14,Silverlake,6.679482601436587,1
2020-05-14,South El Monte,2.0731543998574957,1
2020-05-14,South Gate,5.246674336164568,1
2020-05-14,South Park,9.022799275275398,2
2020-05-14,South Pasadena,5.622418210359566,1
2020-05-14,South Whittier,1.9474686077298513,1
2020-05-14,Stevenson Ranch,1.4247093394251173,0
2020-05-14,Studio City,2.0230388865558897,1
2020-05-14,Sun Valley,4.048422751372342,1
2020-05-14,Sunland,9.487745354348844,2
2020-05-14,Sylmar,12.635887463229095,2
2020-05-14,Tarzana,3.3884716583114796,1
2020-05-14,Temple City,4.226294675273857,1
2020-05-14,Torrance,3.33621285400065,1
2020-05-14,Tujunga,4.332339302950932,1
2020-05-14,University Park,6.546993399386928,1
2020-05-14,Valinda,1.3644489784239962,0
2020-05-14,Valley Glen,2.0655172620840365,1
2020-05-14,Van Nuys,7.488917418242586,2
2020-05-14,Venice,1.3155256502720682,0
2020-05-14,Vermont Knolls,5.460271862144572,1
2020-05-14,Vermont Vista,11.92464347574701,2
2020-05-14,Vernon Central,5811.640198948277,3
2020-05-14,Walnut,0.3775893634738771,0
2020-05-14,Watts,5.771147765759371,1
2020-05-14,West Adams,9.804302385088306,2
2020-05-14,West Covina,2.554180438720915,1
2020-05-14,West Hills,2.4539940050828526,1
2020-05-14,West Hollywood,5.408977938007872,1
2020-05-14,West Vernon,5055.806363481742,3
2020-05-14,Westchester,2.1506668400389057,1
2020-05-14,Westlake,6.872945962089542,1
2020-05-14,Westwood,1.0458180838092879,0
2020-05-14,Whittier,3.4736890101021634,1
2020-05-14,Wholesale District,71.00274079665245,3
2020-05-14,Willowbrook,3.848726519852693,1
2020-05-14,Wilmington,3.6626909490103223,1
2020-05-14,Wilshire Center,1.2786014675663733,0
2020-05-14,Winnetka,6.650083317517839,1
2020-05-14,Woodland Hills,2.802830646789003,1
2020-05-15,Acton,-2.5612554397685714,0
2020-05-15,Agoura Hills,0.7073322553654444,0
2020-05-15,Alhambra,2.13096940838615,1
2020-05-15,Altadena,3.5881795972487347,1
2020-05-15,Arcadia,1.1366257424137725,0
2020-05-15,Arleta,8.422846052876379,2
2020-05-15,Azusa,3.1107868614482044,1
2020-05-15,Baldwin Hills,4.549216000609682,1
2020-05-15,Baldwin Park,3.344796551302133,1
2020-05-15,Bassett,1.6612896722446926,0
2020-05-15,Bell,6.76479273330074,1
2020-05-15,Bell Gardens,4.716437251378361,1
2020-05-15,Bellflower,4.476168305381669,1
2020-05-15,Beverly Hills,4.273657740605738,1
2020-05-15,Beverlywood,2.9744538350068535,1
2020-05-15,Boyle Heights,5.946394622529108,1
2020-05-15,Brentwood,2.2792212527830418,1
2020-05-15,Burbank,4.622722438915357,1
2020-05-15,Calabasas,1.638472005922053,0
2020-05-15,Canoga Park,11.06181685025289,2
2020-05-15,Canyon Country,0.4354322711339964,0
2020-05-15,Carson,5.194147667890047,1
2020-05-15,Castaic,24.219921017169458,3
2020-05-15,Central,11.659585824278844,2
2020-05-15,Century City,3.0215615909138616,1
2020-05-15,Cerritos,1.7160881450127097,0
2020-05-15,Chatsworth,5.594208383487081,1
2020-05-15,Claremont,0.18438261684079862,0
2020-05-15,Cloverdale/Cochran,7.108304189719207,2
2020-05-15,Compton,5.256895742688571,1
2020-05-15,Covina,2.7860944754158044,1
2020-05-15,Crestview,15.79283666489568,2
2020-05-15,Culver City,4.059680310217425,1
2020-05-15,Del Rey,1.9750346185977479,1
2020-05-15,Diamond Bar,0.5093954738381116,0
2020-05-15,Downey,5.369679518651551,1
2020-05-15,Downtown,4.225657829232363,1
2020-05-15,Duarte,5.024160227359801,1
2020-05-15,Eagle Rock,5.537483193955967,1
2020-05-15,East Hollywood,3.2173942368488047,1
2020-05-15,East Los Angeles,6.227212142794195,1
2020-05-15,Echo Park,0.8087423447070305,0
2020-05-15,El Monte,3.934280827301295,1
2020-05-15,El Segundo,0.694216187244769,0
2020-05-15,El Sereno,3.7663714782533813,1
2020-05-15,Encino,3.003306221679816,1
2020-05-15,Exposition Park,8.736556577706992,2
2020-05-15,Gardena,4.610060077473402,1
2020-05-15,Glassell Park,8.060343984175391,2
2020-05-15,Glendale,6.106578032856992,1
2020-05-15,Glendora,1.9623061812946576,1
2020-05-15,Granada Hills,5.938160368977431,1
2020-05-15,Hacienda Heights,1.613439613419839,0
2020-05-15,Hancock Park,7.202247069545742,2
2020-05-15,Harbor City,2.6050384713613775,1
2020-05-15,Harbor Gateway,2.8979414036190563,1
2020-05-15,Harvard Heights,6.200104674515185,1
2020-05-15,Harvard Park,26.567275426595348,3
2020-05-15,Hawthorne,4.785663811941752,1
2020-05-15,Highland Park,3.001760554803736,1
2020-05-15,Hollywood,3.8962225548546616,1
2020-05-15,Hollywood Hills,3.579455441734837,1
2020-05-15,Huntington Park,5.884015289767785,1
2020-05-15,Hyde Park,3.6920883519409085,1
2020-05-15,Inglewood,5.834208559876729,1
2020-05-15,Koreatown,2.2954276077316114,1
2020-05-15,La Canada Flintridge,1.7426664097992566,0
2020-05-15,La Mirada,2.973073197544533,1
2020-05-15,La Puente,1.5292650307777051,0
2020-05-15,La Verne,0.0165568654739006,0
