,ZIP,date_start - date_end,Predicted new cases,cases/population
1267,91330,2020/3/29 - 2020/4/1,0.84024996,2.5672164853472177
1268,91330,2020/3/30 - 2020/4/2,1.921667,5.871270943445566
1269,91330,2020/3/31 - 2020/4/3,0.54442656,1.6633869856459411
1270,91330,2020/4/1 - 2020/4/4,3.002503,9.173550009909588
1271,91330,2020/4/2 - 2020/4/5,2.8215718,8.620751075266773
1272,91330,2020/4/3 - 2020/4/6,1.6461483,5.02947853349452
1273,91330,2020/4/4 - 2020/4/7,0.3310435,1.0114375546260452
1274,91330,2020/4/5 - 2020/4/8,1.7603197,5.378306476559218
1275,91330,2020/4/6 - 2020/4/9,2.1767025,6.650481208034368
1276,91330,2020/4/7 - 2020/4/10,3.5158281,10.741913023615627
1277,91330,2020/4/8 - 2020/4/11,2.9682803,9.068989659025878
1278,91330,2020/4/9 - 2020/4/12,3.3944626,10.371104752365472
1279,91330,2020/4/10 - 2020/4/13,2.7434397,8.382033835555886
1280,91330,2020/4/11 - 2020/4/14,3.2487056,9.925773374683953
1281,91330,2020/4/12 - 2020/4/15,2.874669,8.782979147608332
1282,91330,2020/4/13 - 2020/4/16,6.0442877,18.467117878336662
1283,91330,2020/4/14 - 2020/4/17,7.552717,23.075824041742454
1284,91330,2020/4/15 - 2020/4/18,4.7646985,14.557587856405778
1285,91330,2020/4/16 - 2020/4/19,7.5135245,22.95607861997591
1286,91330,2020/4/17 - 2020/4/20,6.580587,20.105673419638872
1287,91330,2020/4/18 - 2020/4/21,8.843637,27.019973927377524
1288,91330,2020/4/19 - 2020/4/22,5.617943,17.164505988568877
1289,91330,2020/4/20 - 2020/4/23,6.653945,20.329804366566595
1290,91330,2020/4/21 - 2020/4/24,8.5055,25.986861716415262
1291,91330,2020/4/22 - 2020/4/25,5.294159,16.175248810103497
1292,91330,2020/4/23 - 2020/4/26,8.648682,26.424325208142378
1293,91330,2020/4/24 - 2020/4/27,6.022027,18.399104844748045
1294,91330,2020/4/25 - 2020/4/28,6.95388,21.2461956407621
1295,91330,2020/4/26 - 2020/4/29,5.4367666,16.610958217081222
1296,91330,2020/4/27 - 2020/4/30,7.110571,21.72493402869775
1297,91330,2020/4/28 - 2020/5/1,10.3998575,31.774694534241153
1298,91330,2020/4/29 - 2020/5/2,5.4419613,16.62682947892499
1299,91330,2020/4/30 - 2020/5/3,7.9618425,24.325825044076595
1300,91330,2020/5/1 - 2020/5/4,4.6766453,14.28855875017007
1301,91330,2020/5/2 - 2020/5/5,5.9935465,18.312088255120315
1302,91330,2020/5/3 - 2020/5/6,6.572029,20.07952677595335
1303,91330,2020/5/4 - 2020/5/7,7.4275627,22.693439393898707
1304,91330,2020/5/5 - 2020/5/8,3.4638174,10.583004454680623
1305,91330,2020/5/6 - 2020/5/9,3.6103096,11.030582342896665
1306,91330,2020/5/7 - 2020/5/10,2.3999162,7.3324661534603965
1307,91330,2020/5/8 - 2020/5/11,8.11423,24.791415080796895
1308,91330,2020/5/9 - 2020/5/12,10.268771,31.374186286495032
1309,91330,2020/5/10 - 2020/5/13,12.727959,38.887744207758075
1310,91330,2020/5/11 - 2020/5/14,3.7615128,11.492553487160576
1311,91344,2020/3/22 - 2020/3/25,-0.76344824,-0.14332749565816896
1312,91344,2020/3/23 - 2020/3/26,-0.7199302,-0.1351575436425774
1313,91344,2020/3/24 - 2020/3/27,0.19126226,0.035907006360414495
1314,91344,2020/3/25 - 2020/3/28,0.19007058,0.035683284725038386
1315,91344,2020/3/26 - 2020/3/29,1.2033808,0.22591912723601848
1316,91344,2020/3/27 - 2020/3/30,0.6364504,0.11948530204806465
1317,91344,2020/3/28 - 2020/3/31,0.16664293,0.03128504751322393
1318,91344,2020/3/29 - 2020/4/1,0.75964075,0.14261268975879465
1319,91344,2020/3/30 - 2020/4/2,0.3298997,0.06193438562983233
1320,91344,2020/3/31 - 2020/4/3,0.48537123,0.09112214771763899
1321,91344,2020/4/1 - 2020/4/4,1.0637923,0.19971320315173283
1322,91344,2020/4/2 - 2020/4/5,1.8378829,0.3450386506206922
1323,91344,2020/4/3 - 2020/4/6,3.2242892,0.6053184355589432
1324,91344,2020/4/4 - 2020/4/7,3.4940896,0.6559699627199475
1325,91344,2020/4/5 - 2020/4/8,1.810183,0.339838367485505
1326,91344,2020/4/6 - 2020/4/9,2.4930475,0.46803729880502
1327,91344,2020/4/7 - 2020/4/10,0.5506708,0.10338129437037345
1328,91344,2020/4/8 - 2020/4/11,1.290973,0.24236341157104735
1329,91344,2020/4/9 - 2020/4/12,2.5962684,0.4874156902059569
1330,91344,2020/4/10 - 2020/4/13,2.4468782,0.4593696156664589
1331,91344,2020/4/11 - 2020/4/14,-0.6373353,-0.11965142876235434
1332,91344,2020/4/12 - 2020/4/15,0.28280842,0.05309361000305962
1333,91344,2020/4/13 - 2020/4/16,1.4085861,0.2644437623338202
1334,91344,2020/4/14 - 2020/4/17,2.0740485,0.3893756841389482
1335,91344,2020/4/15 - 2020/4/18,1.3461462,0.2527214782279991
1336,91344,2020/4/16 - 2020/4/19,2.0897982,0.3923324845213441
1337,91344,2020/4/17 - 2020/4/20,5.371724,1.0084714693656638
1338,91344,2020/4/18 - 2020/4/21,6.96155,1.3069406818135942
1339,91344,2020/4/19 - 2020/4/22,6.936067,1.3021565547140013
1340,91344,2020/4/20 - 2020/4/23,7.4102902,1.391185792295546
1341,91344,2020/4/21 - 2020/4/24,5.175014,0.9715416999610355
1342,91344,2020/4/22 - 2020/4/25,2.8611832,0.5371499955889134
1343,91344,2020/4/23 - 2020/4/26,2.4905114,0.4675611867587046
1344,91344,2020/4/24 - 2020/4/27,3.6608086,0.6872692830759625
1345,91344,2020/4/25 - 2020/4/28,5.142723,0.9654794960192419
1346,91344,2020/4/26 - 2020/4/29,4.714834,0.8851489154914647
1347,91344,2020/4/27 - 2020/4/30,5.286855,0.9925384336715124
1348,91344,2020/4/28 - 2020/5/1,5.762921,1.0819135764795236
1349,91344,2020/4/29 - 2020/5/2,3.6349106,0.682407273588423
1350,91344,2020/4/30 - 2020/5/3,4.642063,0.8714870913658133
1351,91344,2020/5/1 - 2020/5/4,3.8348687,0.7199468083786821
1352,91344,2020/5/2 - 2020/5/5,4.2899613,0.8053845488760585
1353,91344,2020/5/3 - 2020/5/6,5.338972,1.0023226995972674
1354,91344,2020/5/4 - 2020/5/7,5.3274755,1.0001643727312972
1355,91344,2020/5/5 - 2020/5/8,5.8277893,1.094091785874784
1356,91344,2020/5/6 - 2020/5/9,4.383015,0.822854195132399
1357,91344,2020/5/7 - 2020/5/10,1.8772455,0.352428480717018
1358,91344,2020/5/8 - 2020/5/11,3.1661572,0.5944049197679545
1359,91344,2020/5/9 - 2020/5/12,4.9797406,0.9348816542746637
1360,91344,2020/5/10 - 2020/5/13,5.626547,1.0563111290018419
1361,91344,2020/5/11 - 2020/5/14,5.9282165,1.112945679676894
1362,91356,2020/3/22 - 2020/3/25,0.7697192,0.24987637431663967
1363,91356,2020/3/23 - 2020/3/26,1.5974886,0.5185977930589831
1364,91356,2020/3/24 - 2020/3/27,2.3314688,0.7568721012114983
1365,91356,2020/3/25 - 2020/3/28,1.3945887,0.4527297457724852
1366,91356,2020/3/26 - 2020/3/29,0.7697768,0.24989508542282646
1367,91356,2020/3/27 - 2020/3/30,1.6964227,0.5507150682098385
1368,91356,2020/3/28 - 2020/3/31,2.3516343,0.7634184729230975
1369,91356,2020/3/29 - 2020/4/1,1.9510701,0.6333820511189208
1370,91356,2020/3/30 - 2020/4/2,1.9273727,0.6256890968755691
1371,91356,2020/3/31 - 2020/4/3,1.9347612,0.6280876401027694
1372,91356,2020/4/1 - 2020/4/4,1.2569176,0.4080371366911253
1373,91356,2020/4/2 - 2020/4/5,2.1181734,0.6876293211351074
1374,91356,2020/4/3 - 2020/4/6,1.3428465,0.43593251291861274
1375,91356,2020/4/4 - 2020/4/7,0.36104876,0.11720840086675034
1376,91356,2020/4/5 - 2020/4/8,-0.10213103,-0.033155119936894385
1377,91356,2020/4/6 - 2020/4/9,0.30589473,0.09930357501469964
1378,91356,2020/4/7 - 2020/4/10,-0.62261814,-0.2021224966855378
1379,91356,2020/4/8 - 2020/4/11,-0.057320345,-0.01860808505166461
1380,91356,2020/4/9 - 2020/4/12,-0.037844293,-0.012285512537170487
1381,91356,2020/4/10 - 2020/4/13,0.14713608,0.04776525038462957
1382,91356,2020/4/11 - 2020/4/14,-0.15327407,-0.04975784774601204
1383,91356,2020/4/12 - 2020/4/15,-0.30699372,-0.09966034375913824
1384,91356,2020/4/13 - 2020/4/16,-0.022925703,-0.007442443466754629
1385,91356,2020/4/14 - 2020/4/17,0.20371254,0.06613184582674725
1386,91356,2020/4/15 - 2020/4/18,0.26796958,0.08699181226612206
1387,91356,2020/4/16 - 2020/4/19,1.0147365,0.32941713191954874
1388,91356,2020/4/17 - 2020/4/20,2.0892456,0.6782383968916486
1389,91356,2020/4/18 - 2020/4/21,4.0188484,1.3046514800640998
1390,91356,2020/4/19 - 2020/4/22,3.0531633,0.9911580606492026
1391,91356,2020/4/20 - 2020/4/23,2.4464111,0.7941861877718803
1392,91356,2020/4/21 - 2020/4/24,1.5473377,0.5023171183134485
1393,91356,2020/4/22 - 2020/4/25,0.7512565,0.24388278324779575
1394,91356,2020/4/23 - 2020/4/26,0.7969925,0.2587301911293508
1395,91356,2020/4/24 - 2020/4/27,0.66170305,0.2148107551410746
1396,91356,2020/4/25 - 2020/4/28,0.97764003,0.3173743776029897
1397,91356,2020/4/26 - 2020/4/29,0.64626133,0.20979786210208107
1398,91356,2020/4/27 - 2020/4/30,0.6274349,0.20368618015313578
1399,91356,2020/4/28 - 2020/5/1,1.0524013,0.34164436574633006
1400,91356,2020/4/29 - 2020/5/2,-0.38575754,-0.12522968955201585
1401,91356,2020/4/30 - 2020/5/3,0.9065292,0.294289439084576
1402,91356,2020/5/1 - 2020/5/4,1.3300815,0.4317885543631046
1403,91356,2020/5/2 - 2020/5/5,1.4047818,0.4560387671698132
1404,91356,2020/5/3 - 2020/5/6,0.6585654,0.21379217050738372
1405,91356,2020/5/4 - 2020/5/7,1.0310743,0.3347209081636158
1406,91356,2020/5/5 - 2020/5/8,0.06922743,0.022473518778141282
1407,91356,2020/5/6 - 2020/5/9,-0.49702463,-0.16135067703537842
1408,91356,2020/5/7 - 2020/5/10,-0.524874,-0.17039149848691304
1409,91356,2020/5/8 - 2020/5/11,0.2662611,0.08643718373232144
1410,91356,2020/5/9 - 2020/5/12,0.6595625,0.21411587070945082
1411,91356,2020/5/10 - 2020/5/13,1.534041,0.49800059962870163
1412,91356,2020/5/11 - 2020/5/14,0.8559827,0.2778803794480906
1413,91423,2020/3/22 - 2020/3/25,2.261517,0.6703373293067196
1414,91423,2020/3/23 - 2020/3/26,2.2998874,0.6817107089388352
1415,91423,2020/3/24 - 2020/3/27,2.634596,0.7809218689836852
1416,91423,2020/3/25 - 2020/3/28,1.8707086,0.5544976093859743
1417,91423,2020/3/26 - 2020/3/29,1.9684556,0.5834708341153065
1418,91423,2020/3/27 - 2020/3/30,2.9686892,0.879950559700723
1419,91423,2020/3/28 - 2020/3/31,3.3956397,1.0065031443146228
1420,91423,2020/3/29 - 2020/4/1,3.4370959,1.0187912026879755
1421,91423,2020/3/30 - 2020/4/2,2.2903452,0.6788822930182193
1422,91423,2020/3/31 - 2020/4/3,3.2860553,0.9740212011921012
1423,91423,2020/4/1 - 2020/4/4,2.231331,0.6613899012954947
1424,91423,2020/4/2 - 2020/4/5,3.217523,0.9537075311948138
1425,91423,2020/4/3 - 2020/4/6,3.7347362,1.1070149106759164
1426,91423,2020/4/4 - 2020/4/7,4.9502425,1.467303707910799
1427,91423,2020/4/5 - 2020/4/8,3.4134912,1.0117945428118897
1428,91423,2020/4/6 - 2020/4/9,3.3356862,0.9887323137260654
1429,91423,2020/4/7 - 2020/4/10,1.3195862,0.3911391522064105
1430,91423,2020/4/8 - 2020/4/11,2.6214802,0.7770341839869354
1431,91423,2020/4/9 - 2020/4/12,2.1771278,0.6453234840486012
1432,91423,2020/4/10 - 2020/4/13,1.863202,0.5522725719010133
1433,91423,2020/4/11 - 2020/4/14,1.6969068,0.5029809423002792
1434,91423,2020/4/12 - 2020/4/15,1.8098384,0.5364550535590596
1435,91423,2020/4/13 - 2020/4/16,2.9853516,0.8848894574206361
1436,91423,2020/4/14 - 2020/4/17,2.1986258,0.6516957058996871
1437,91423,2020/4/15 - 2020/4/18,1.5927099,0.47209588847516654
1438,91423,2020/4/16 - 2020/4/19,3.51996,1.0433529734728115
1439,91423,2020/4/17 - 2020/4/20,3.7061627,1.0985454222711957
1440,91423,2020/4/18 - 2020/4/21,5.115297,1.516227536730511
1441,91423,2020/4/19 - 2020/4/22,3.419541,1.0135877173757584
1442,91423,2020/4/20 - 2020/4/23,3.7145355,1.1010272030047787
1443,91423,2020/4/21 - 2020/4/24,2.2924676,0.6795113952475704
1444,91423,2020/4/22 - 2020/4/25,0.15483375,0.04589434417306018
1445,91423,2020/4/23 - 2020/4/26,1.4495803,0.42967078038213463
1446,91423,2020/4/24 - 2020/4/27,1.667534,0.4942745335154306
1447,91423,2020/4/25 - 2020/4/28,4.63492,1.3738388476270142
1448,91423,2020/4/26 - 2020/4/29,3.5324254,1.0470478713563656
1449,91423,2020/4/27 - 2020/4/30,3.6328063,1.0768018202913547
1450,91423,2020/4/28 - 2020/5/1,3.27403,0.9704567596908639
1451,91423,2020/4/29 - 2020/5/2,1.6925143,0.5016789579234593
1452,91423,2020/4/30 - 2020/5/3,2.6085274,0.7731948371080102
1453,91423,2020/5/1 - 2020/5/4,2.6407266,0.7827390005971774
1454,91423,2020/5/2 - 2020/5/5,1.9502764,0.5780823353638126
1455,91423,2020/5/3 - 2020/5/6,2.2391934,0.663720378066705
1456,91423,2020/5/4 - 2020/5/7,2.9742355,0.8815945503951059
1457,91423,2020/5/5 - 2020/5/8,2.5488744,0.7555130504207089
1458,91423,2020/5/6 - 2020/5/9,2.3134053,0.6857175431558374
1459,91423,2020/5/7 - 2020/5/10,2.7302816,0.8092840476080876
1460,91423,2020/5/8 - 2020/5/11,2.7907145,0.8271969950898405
1461,91423,2020/5/9 - 2020/5/12,4.7849174,1.4182995982404305
1462,91423,2020/5/10 - 2020/5/13,6.5961437,1.9551660558242225
1463,91423,2020/5/11 - 2020/5/14,5.85629,1.7358656263409389
1464,91741,2020/3/22 - 2020/3/25,-0.20124686,-0.07575639286396667
1465,91741,2020/3/28 - 2020/3/31,-0.96260744,-0.36235928602773276
1466,91741,2020/3/29 - 2020/4/1,0.30099115,0.11330365057653925
1467,91741,2020/3/30 - 2020/4/2,0.24875066,0.09363849307102783
1468,91741,2020/3/31 - 2020/4/3,-0.093010545,-0.03501243921585413
1469,91741,2020/4/1 - 2020/4/4,0.5502241,0.20712370614917539
1470,91741,2020/4/2 - 2020/4/5,0.59227324,0.2229524695354959
1471,91741,2020/4/3 - 2020/4/6,-0.9425148,-0.3547957000502664
1472,91741,2020/4/4 - 2020/4/7,-0.9752625,-0.36712310284112504
1473,91741,2020/4/5 - 2020/4/8,-0.53861827,-0.20275485284490458
1474,91741,2020/4/6 - 2020/4/9,0.055768006,0.02099303803873807
1475,91741,2020/4/7 - 2020/4/10,0.1444344,0.05437018910348247
1476,91741,2020/4/8 - 2020/4/11,0.44119754,0.16608226777200036
1477,91741,2020/4/9 - 2020/4/12,-1.0780364e-05,-4.058108184225093e-06
1478,91741,2020/4/10 - 2020/4/13,-0.7668463,-0.28866790859079533
1479,91741,2020/4/11 - 2020/4/14,-1.5770972,-0.5936748268418947
1480,91741,2020/4/12 - 2020/4/15,-0.62185127,-0.2340866800039339
1481,91741,2020/4/13 - 2020/4/16,-0.3294167,-0.12400402494143704
1482,91741,2020/4/14 - 2020/4/17,-0.2535107,-0.09543034578478092
1483,91741,2020/4/15 - 2020/4/18,-0.18544601,-0.0698083979069749
1484,91741,2020/4/16 - 2020/4/19,0.85967535,0.32361202627706503
1485,91741,2020/4/17 - 2020/4/20,1.2162982,0.45785741484728365
1486,91741,2020/4/18 - 2020/4/21,2.466345,0.9284189993572756
1487,91741,2020/4/19 - 2020/4/22,1.898789,0.7147709573479711
1488,91741,2020/4/20 - 2020/4/23,2.421696,0.9116114992083926
1489,91741,2020/4/21 - 2020/4/24,1.056962,0.39787766355905474
1490,91741,2020/4/22 - 2020/4/25,-0.34898958,-0.13137194658434145
1491,91741,2020/4/23 - 2020/4/26,0.32388824,0.12192292198182589
1492,91741,2020/4/24 - 2020/4/27,-0.6983178,-0.262871381816006
1493,91741,2020/4/25 - 2020/4/28,-0.04769047,-0.017952369573357278
1494,91741,2020/4/26 - 2020/4/29,-0.78825235,-0.2967259001197865
1495,91741,2020/4/27 - 2020/4/30,-0.38992655,-0.1467820639083463
1496,91741,2020/4/28 - 2020/5/1,-0.4817287,-0.18133962084832847
1497,91741,2020/4/29 - 2020/5/2,-0.5785662,-0.21779265709792112
1498,91741,2020/4/30 - 2020/5/3,0.02564663,0.00965429349693228
1499,91741,2020/5/1 - 2020/5/4,0.57801706,0.2175859424010208
1500,91741,2020/5/2 - 2020/5/5,0.1742356,0.065588404762976
1501,91741,2020/5/3 - 2020/5/6,-0.060000505,-0.022586299754705847
1502,91741,2020/5/4 - 2020/5/7,-0.27359635,-0.10299128416274286
1503,91741,2020/5/5 - 2020/5/8,-0.7012833,-0.26398768156637875
1504,91741,2020/5/6 - 2020/5/9,-0.7837442,-0.295028878586588
1505,91741,2020/5/7 - 2020/5/10,0.2790386,0.10503994280978289
1506,91741,2020/5/8 - 2020/5/11,2.3976352,0.9025541959274697
1507,91741,2020/5/9 - 2020/5/12,3.346847,1.2598709043261922
1508,91741,2020/5/10 - 2020/5/13,3.799144,1.430131387019503
1509,91741,2020/5/11 - 2020/5/14,3.0364795,1.1430376333950738
1510,91765,2020/3/22 - 2020/3/25,-1.0454905,-0.22178885918478483
1511,91765,2020/3/23 - 2020/3/26,-0.82664275,-0.17536281034678836
1512,91765,2020/3/24 - 2020/3/27,-0.013838239,-0.002935624220740515
1513,91765,2020/3/25 - 2020/3/28,-0.19542687,-0.041457575767870083
1514,91765,2020/3/26 - 2020/3/29,0.035743978,0.0075826763135657185
1515,91765,2020/3/27 - 2020/3/30,-0.46329185,-0.09828207082592026
1516,91765,2020/3/28 - 2020/3/31,-0.8305105,-0.17618330832075366
1517,91765,2020/3/29 - 2020/4/1,-0.12944314,-0.027459882228688417
1518,91765,2020/3/30 - 2020/4/2,-0.17220029,-0.03653032358532461
1519,91765,2020/3/31 - 2020/4/3,0.10933039,0.02319319318907194
1520,91765,2020/4/1 - 2020/4/4,0.054187514,0.011495261649140252
1521,91765,2020/4/2 - 2020/4/5,1.0886222,0.2309387582277887
1522,91765,2020/4/3 - 2020/4/6,1.4443134,0.3063945792113271
1523,91765,2020/4/4 - 2020/4/7,0.80243,0.17022634635421457
1524,91765,2020/4/5 - 2020/4/8,0.6011505,0.12752720946462853
1525,91765,2020/4/6 - 2020/4/9,0.60513455,0.1283723767489222
1526,91765,2020/4/7 - 2020/4/10,-0.7234358,-0.15346863937483132
1527,91765,2020/4/8 - 2020/4/11,-0.03471744,-0.007364908166308911
1528,91765,2020/4/9 - 2020/4/12,-0.12679748,-0.026898636452052496
1529,91765,2020/4/10 - 2020/4/13,-0.036464147,-0.007735452018440315
1530,91765,2020/4/11 - 2020/4/14,-0.907246,-0.1924618667375627
1531,91765,2020/4/12 - 2020/4/15,-0.69011337,-0.1463996617769102
1532,91765,2020/4/13 - 2020/4/16,0.009441384,0.002002881714572869
1533,91765,2020/4/14 - 2020/4/17,0.08120244,0.01722616940618545
1534,91765,2020/4/15 - 2020/4/18,0.023279231,0.004938422758579912
1535,91765,2020/4/16 - 2020/4/19,0.4062338,0.08617785433221348
1536,91765,2020/4/17 - 2020/4/20,1.4136144,0.29988213417352483
1537,91765,2020/4/18 - 2020/4/21,1.6346252,0.34676704988585016
1538,91765,2020/4/19 - 2020/4/22,2.5743783,0.5461249182268226
1539,91765,2020/4/20 - 2020/4/23,2.5828688,0.5479260939918928
1540,91765,2020/4/21 - 2020/4/24,0.79451567,0.16854741707415424
1541,91765,2020/4/22 - 2020/4/25,-1.4765986,-0.3132435181940079
1542,91765,2020/4/23 - 2020/4/26,-0.33832383,-0.0717715334559977
1543,91765,2020/4/24 - 2020/4/27,0.09135878,0.019380721029487447
1544,91765,2020/4/25 - 2020/4/28,0.7695001,0.16324064506476219
1545,91765,2020/4/26 - 2020/4/29,-0.04322576,-0.009169851185426332
1546,91765,2020/4/27 - 2020/4/30,-0.016121792,-0.0034200538143971736
1547,91765,2020/4/28 - 2020/5/1,0.18137342,0.03847629720135597
1548,91765,2020/4/29 - 2020/5/2,-0.7281725,-0.15447346805405887
1549,91765,2020/4/30 - 2020/5/3,-0.27313703,-0.05794289929478505
1550,91765,2020/5/1 - 2020/5/4,0.24026497,0.05096946627716561
1551,91765,2020/5/2 - 2020/5/5,0.107439,0.02279195494902559
1552,91765,2020/5/3 - 2020/5/6,-0.60039407,-0.12736673882527588
1553,91765,2020/5/4 - 2020/5/7,-0.62702423,-0.13301602353491102
1554,91765,2020/5/5 - 2020/5/8,-0.1558767,-0.03306745923964694
1555,91765,2020/5/6 - 2020/5/9,-0.8036017,-0.17047491083521643
1556,91765,2020/5/7 - 2020/5/10,-0.70944804,-0.15050129182454183
1557,91765,2020/5/8 - 2020/5/11,0.4747908,0.10072144329296258
1558,91765,2020/5/9 - 2020/5/12,0.0889988,0.01888007849259523
1559,91765,2020/5/10 - 2020/5/13,1.0135722,0.2150177593996342
1560,91765,2020/5/11 - 2020/5/14,0.37870502,0.08033794198418258
1561,91773,2020/3/22 - 2020/3/25,-0.6028383,-0.17475599426506622
1562,91773,2020/3/23 - 2020/3/26,-0.23789723,-0.06896371526405187
1563,91773,2020/3/24 - 2020/3/27,0.5116601,0.14832447212127234
1564,91773,2020/3/25 - 2020/3/28,-0.00097280345,-0.0002820047104760576
1565,91773,2020/3/26 - 2020/3/29,-0.011541701,-0.003345808476911156
1566,91773,2020/3/27 - 2020/3/30,-0.5559143,-0.16115325916012496
1567,91773,2020/3/28 - 2020/3/31,-1.3935885,-0.4039855470020386
1568,91773,2020/3/29 - 2020/4/1,-0.25099975,-0.0727619865221526
1569,91773,2020/3/30 - 2020/4/2,-0.37154832,-0.10770765445946763
1570,91773,2020/3/31 - 2020/4/3,-0.25899273,-0.07507906179591764
1571,91773,2020/4/1 - 2020/4/4,0.1954769,0.056666542356056275
1572,91773,2020/4/2 - 2020/4/5,0.90090805,0.2611630487364608
1573,91773,2020/4/3 - 2020/4/6,0.22040492,0.06389289278820406
1574,91773,2020/4/4 - 2020/4/7,-0.4818211,-0.13967448109432584
1575,91773,2020/4/5 - 2020/4/8,-0.8955604,-0.25961281997816904
1576,91773,2020/4/6 - 2020/4/9,-0.56993395,-0.16521740227882406
1577,91773,2020/4/7 - 2020/4/10,-0.46522924,-0.13486469243972773
1578,91773,2020/4/8 - 2020/4/11,-0.037064064,-0.010744452775423182
1579,91773,2020/4/9 - 2020/4/12,0.3849895,0.11160409903924408
1580,91773,2020/4/10 - 2020/4/13,-0.05322034,-0.015427974002618958
1581,91773,2020/4/11 - 2020/4/14,-1.285882,-0.3727626380318835
1582,91773,2020/4/12 - 2020/4/15,-1.1478493,-0.33274852776129304
1583,91773,2020/4/13 - 2020/4/16,-0.28292012,-0.08201534153136783
1584,91773,2020/4/14 - 2020/4/17,-0.38578722,-0.11183534868075365
1585,91773,2020/4/15 - 2020/4/18,-0.49328265,-0.14299705645314836
1586,91773,2020/4/16 - 2020/4/19,0.051220935,0.014848369329213986
1587,91773,2020/4/17 - 2020/4/20,0.1427237,0.04137398377890268
1588,91773,2020/4/18 - 2020/4/21,1.1310228,0.3278707128177105
1589,91773,2020/4/19 - 2020/4/22,1.201701,0.34835953299985967
1590,91773,2020/4/20 - 2020/4/23,1.1491423,0.3331233375811179
1591,91773,2020/4/21 - 2020/4/24,0.47528538,0.1377798530492579
1592,91773,2020/4/22 - 2020/4/25,-1.1570681,-0.33542095702521657
1593,91773,2020/4/23 - 2020/4/26,-0.7258177,-0.21040633127286837
1594,91773,2020/4/24 - 2020/4/27,-1.1666168,-0.3381890066811238
1595,91773,2020/4/25 - 2020/4/28,-0.7717336,-0.2237168315224391
1596,91773,2020/4/26 - 2020/4/29,-1.6821773,-0.48764416315559994
1597,91773,2020/4/27 - 2020/4/30,-1.1150025,-0.3232266097320918
1598,91773,2020/4/28 - 2020/5/1,-0.41182455,-0.11938327754085715
1599,91773,2020/4/29 - 2020/5/2,-1.2076654,-0.3500885445907961
1600,91773,2020/4/30 - 2020/5/3,-0.53944343,-0.15637854629080458
1601,91773,2020/5/1 - 2020/5/4,0.09005877,0.026107017134000064
1602,91773,2020/5/2 - 2020/5/5,-0.5164135,-0.14970243212132817
1603,91773,2020/5/3 - 2020/5/6,-0.8843374,-0.2563594113033203
1604,91773,2020/5/4 - 2020/5/7,-0.8263252,-0.23954231741255866
1605,91773,2020/5/5 - 2020/5/8,-1.0518545,-0.3049207129040543
1606,91773,2020/5/6 - 2020/5/9,-1.7093711,-0.4955273335851411
1607,91773,2020/5/7 - 2020/5/10,-1.7592931,-0.5099991533442199
1608,91773,2020/5/8 - 2020/5/11,-0.8342183,-0.24183045084379157
1609,91773,2020/5/9 - 2020/5/12,-0.95594376,-0.27711727830939037
1610,91773,2020/5/10 - 2020/5/13,-0.26674753,-0.07732709133669265
1611,91773,2020/5/11 - 2020/5/14,-0.46122533,-0.13370400360320628
1612,91803,2020/3/22 - 2020/3/25,1.6668035,0.5485612898452003
1613,91803,2020/3/23 - 2020/3/26,1.739201,0.5723880038403437
1614,91803,2020/3/24 - 2020/3/27,2.487662,0.8187138643903483
1615,91803,2020/3/25 - 2020/3/28,1.6660513,0.5483137299909744
1616,91803,2020/3/26 - 2020/3/29,1.4808335,0.48735676499128694
1617,91803,2020/3/27 - 2020/3/30,1.1426597,0.3760604456653127
1618,91803,2020/3/28 - 2020/3/31,0.5303852,0.17455494362644525
1619,91803,2020/3/29 - 2020/4/1,0.7385873,0.2430762941750606
1620,91803,2020/3/30 - 2020/4/2,-0.28761005,-0.0946552753056157
1621,91803,2020/3/31 - 2020/4/3,0.12723967,0.04187581843994
1622,91803,2020/4/1 - 2020/4/4,0.24689376,0.08125514679683242
1623,91803,2020/4/2 - 2020/4/5,0.66206086,0.2178906884380954
1624,91803,2020/4/3 - 2020/4/6,0.42107633,0.13858032830749784
1625,91803,2020/4/4 - 2020/4/7,0.7116659,0.2342162015349021
1626,91803,2020/4/5 - 2020/4/8,0.031843945,0.010480153162424082
1627,91803,2020/4/6 - 2020/4/9,-0.13840705,-0.04555111125991869
1628,91803,2020/4/7 - 2020/4/10,-0.786526,-0.2588533896138171
1629,91803,2020/4/8 - 2020/4/11,0.02822291,0.009288434818894608
1630,91803,2020/4/9 - 2020/4/12,0.47770917,0.15721875075076155
1631,91803,2020/4/10 - 2020/4/13,0.29916245,0.09845728071500581
1632,91803,2020/4/11 - 2020/4/14,-0.31016546,-0.10207848111834203
1633,91803,2020/4/12 - 2020/4/15,-0.27488112,-0.09046606039047556
1634,91803,2020/4/13 - 2020/4/16,0.30515867,0.1004306976195325
1635,91803,2020/4/14 - 2020/4/17,0.2804184,0.09228843047427801
1636,91803,2020/4/15 - 2020/4/18,0.54470056,0.17926627051306532
1637,91803,2020/4/16 - 2020/4/19,1.4805018,0.4872475797180206
1638,91803,2020/4/17 - 2020/4/20,1.3183424,0.4338793639232792
1639,91803,2020/4/18 - 2020/4/21,1.9198433,0.6318391693527023
1640,91803,2020/4/19 - 2020/4/22,2.0288374,0.6677101999006323
