Timestamp,Region,Risk Score,Risk Level
2020-08-06,Sherman Oaks,2.2423537488550145,2
2020-08-06,South El Monte,5.249019793174932,3
2020-08-06,South Gate,5.845381631059715,3
2020-08-06,South Park,8.552555397449986,3
2020-08-06,South Pasadena,1.1619077279960814,1
2020-08-06,South Whittier,4.696889392417734,3
2020-08-06,Stevenson Ranch,2.3318738358017184,2
2020-08-06,Studio City,0.9519089793335112,1
2020-08-06,Sun Valley,3.513256063341604,3
2020-08-06,Sunland,3.006697385981737,3
2020-08-06,Sylmar,6.973450368328141,3
2020-08-06,Tarzana,1.8171036211875222,2
2020-08-06,Temple City,1.8354474152010947,2
2020-08-06,Torrance,1.319229858201083,1
2020-08-06,Tujunga,1.6558231884829129,1
2020-08-06,University Park,4.042214226936927,3
2020-08-06,Valinda,3.991630204707296,3
2020-08-06,Valley Glen,1.6918750745550153,1
2020-08-06,Van Nuys,4.179849484022658,3
2020-08-06,Venice,0.795907358357483,0
2020-08-06,Vermont Knolls,4.250131284353295,3
2020-08-06,Vermont Vista,11.457088071316946,3
2020-08-06,Vernon Central,3415.8499697421457,3
2020-08-06,Walnut,1.3338464241856782,1
2020-08-06,Watts,6.614177330314473,3
2020-08-06,West Adams,5.329989089923754,3
2020-08-06,West Covina,3.181549092922371,3
2020-08-06,West Hills,1.6802175585438701,1
2020-08-06,West Hollywood,1.50765786847578,1
2020-08-06,West Vernon,3046.9076684180727,3
2020-08-06,Westchester,1.086986955389919,1
2020-08-06,Westlake,2.197158941760953,2
2020-08-06,Westwood,1.2863781985779599,1
2020-08-06,Whittier,3.0462219559334995,3
2020-08-06,Wholesale District,27.123755961142383,3
2020-08-06,Willowbrook,4.984671449616815,3
2020-08-06,Wilmington,4.472379893446884,3
2020-08-06,Wilshire Center,0.7927046565279494,0
2020-08-06,Winnetka,3.6942782848067153,3
2020-08-06,Woodland Hills,2.1671740121317606,2
2020-08-07,Acton,0.28176713541803533,0
2020-08-07,Agoura Hills,0.46507761694741656,0
2020-08-07,Alhambra,1.7297428364660032,2
2020-08-07,Altadena,1.8177892743926687,2
2020-08-07,Arcadia,1.4307031964483987,1
2020-08-07,Arleta,6.336598563903361,3
2020-08-07,Avalon,-2.5190751682246715,0
2020-08-07,Azusa,3.992709738793954,3
2020-08-07,Baldwin Hills,2.8579643403249477,2
2020-08-07,Baldwin Park,4.867758764826661,3
2020-08-07,Bassett,1.6338834621536615,1
2020-08-07,Bell,5.780069517290166,3
2020-08-07,Bell Gardens,5.41019392071999,3
2020-08-07,Bellflower,3.808188411244013,3
2020-08-07,Beverly Hills,1.2880882823170192,1
2020-08-07,Beverlywood,1.0473025276472694,1
2020-08-07,Boyle Heights,5.8649280174176734,3
2020-08-07,Brentwood,0.5832193547697199,0
2020-08-07,Burbank,1.8875322927912055,2
2020-08-07,Calabasas,0.72808648104076,0
2020-08-07,Canoga Park,3.398849969203431,3
2020-08-07,Canyon Country,0.25663678630161774,0
2020-08-07,Carson,2.866163582754907,2
2020-08-07,Castaic,6.666833485403629,3
2020-08-07,Central,8.176163011763425,3
2020-08-07,Century City,-0.2297507955442858,0
2020-08-07,Cerritos,0.9908477614809165,1
2020-08-07,Chatsworth,1.8934286803477023,2
2020-08-07,Claremont,1.0495229363761407,1
2020-08-07,Cloverdale/Cochran,3.1630940777964827,3
2020-08-07,Compton,5.526694630663119,3
2020-08-07,Covina,3.0990861043051505,3
2020-08-07,Crestview,1.6604442879794494,1
2020-08-07,Culver City,0.8399107071946499,0
2020-08-07,Del Rey,1.553078712373493,1
2020-08-07,Diamond Bar,1.23128022029723,1
2020-08-07,Downey,4.052747696921071,3
